rok,pohlavi,vek_kod,vek_nazev,okres_lau_kod,okres_nazev,kraj_nuts_kod,kraj_nazev,pocet_vysetrenych,populace
2011,Z,66040044,40–44 let,CZ0413,Sokolov,CZ041,Karlovarský kraj,1770,3266
2011,Z,66040044,40–44 let,CZ0421,Děčín,CZ042,Ústecký kraj,2182,4416
2011,Z,66040044,40–44 let,CZ0422,Chomutov,CZ042,Ústecký kraj,2350,4253
2011,Z,66040044,40–44 let,CZ0423,Litoměřice,CZ042,Ústecký kraj,2267,3846
2011,Z,66040044,40–44 let,CZ0424,Louny,CZ042,Ústecký kraj,1470,2760
2011,Z,66040044,40–44 let,CZ0425,Most,CZ042,Ústecký kraj,2068,3931
2011,Z,66040044,40–44 let,CZ0426,Teplice,CZ042,Ústecký kraj,2159,4445
2011,Z,66040044,40–44 let,CZ0427,Ústí nad Labem,CZ042,Ústecký kraj,2230,4126
2011,Z,66040044,40–44 let,CZ0511,Česká Lípa,CZ051,Liberecký kraj,1899,3509
2011,Z,66040044,40–44 let,CZ0512,Jablonec nad Nisou,CZ051,Liberecký kraj,1793,3056
2011,Z,66040044,40–44 let,CZ0513,Liberec,CZ051,Liberecký kraj,3097,5638
2011,Z,66040044,40–44 let,CZ0514,Semily,CZ051,Liberecký kraj,1511,2459
2011,Z,66040044,40–44 let,CZ0521,Hradec Králové,CZ052,Královéhradecký kraj,3211,5400
2011,Z,66040044,40–44 let,CZ0522,Jičín,CZ052,Královéhradecký kraj,1504,2453
2011,Z,66040044,40–44 let,CZ0523,Náchod,CZ052,Královéhradecký kraj,2373,3751
2011,Z,66040044,40–44 let,CZ0524,Rychnov nad Kněžnou,CZ052,Královéhradecký kraj,1555,2541
2011,Z,66040044,40–44 let,CZ0525,Trutnov,CZ052,Královéhradecký kraj,2264,4046
2011,Z,66040044,40–44 let,CZ0531,Chrudim,CZ053,Pardubický kraj,2176,3318
2011,Z,66040044,40–44 let,CZ0532,Pardubice,CZ053,Pardubický kraj,3411,5506
2011,Z,66040044,40–44 let,CZ0533,Svitavy,CZ053,Pardubický kraj,2023,3383
2011,Z,66040044,40–44 let,CZ0534,Ústí nad Orlicí,CZ053,Pardubický kraj,2833,4616
2011,Z,66040044,40–44 let,CZ0631,Havlíčkův Brod,CZ063,Vysočina,1914,3084
2011,Z,66040044,40–44 let,CZ0632,Jihlava,CZ063,Vysočina,2200,3706
2011,Z,66040044,40–44 let,CZ0633,Pelhřimov,CZ063,Vysočina,1447,2337
2011,Z,66040044,40–44 let,CZ0634,Třebíč,CZ063,Vysočina,2149,3662
2011,Z,66040044,40–44 let,CZ0635,Žďár nad Sázavou,CZ063,Vysočina,2114,3931
2011,Z,66040044,40–44 let,CZ0641,Blansko,CZ064,Jihomoravský kraj,1871,3414
2011,Z,66040044,40–44 let,CZ0642,Brno-město,CZ064,Jihomoravský kraj,6414,11948
2011,Z,66040044,40–44 let,CZ0643,Brno-venkov,CZ064,Jihomoravský kraj,3964,6877
2011,Z,66040044,40–44 let,CZ0644,Břeclav,CZ064,Jihomoravský kraj,2291,3911
2011,Z,66040044,40–44 let,CZ0645,Hodonín,CZ064,Jihomoravský kraj,2393,5301
2011,Z,66040044,40–44 let,CZ0646,Vyškov,CZ064,Jihomoravský kraj,1666,2897
2011,Z,66040044,40–44 let,CZ0647,Znojmo,CZ064,Jihomoravský kraj,2138,3818
2011,Z,66040044,40–44 let,CZ0711,Jeseník,CZ071,Olomoucký kraj,511,1188
2011,Z,66040044,40–44 let,CZ0712,Olomouc,CZ071,Olomoucký kraj,4505,7579
2011,Z,66040044,40–44 let,CZ0713,Prostějov,CZ071,Olomoucký kraj,2096,3521
2011,Z,66040044,40–44 let,CZ0714,Přerov,CZ071,Olomoucký kraj,2400,4604
2011,Z,66040044,40–44 let,CZ0715,Šumperk,CZ071,Olomoucký kraj,2433,4072
2011,Z,66040044,40–44 let,CZ0721,Kroměříž,CZ072,Zlínský kraj,1962,3529
2011,Z,66040044,40–44 let,CZ0722,Uherské Hradiště,CZ072,Zlínský kraj,2827,4798
2011,Z,66040044,40–44 let,CZ0723,Vsetín,CZ072,Zlínský kraj,2440,4803
2011,Z,66040044,40–44 let,CZ0724,Zlín,CZ072,Zlínský kraj,3570,6193
2011,Z,66040044,40–44 let,CZ0801,Bruntál,CZ080,Moravskoslezský kraj,1842,3194
2011,Z,66040044,40–44 let,CZ0802,Frýdek-Místek,CZ080,Moravskoslezský kraj,3869,7207
2011,Z,66040044,40–44 let,CZ0803,Karviná,CZ080,Moravskoslezský kraj,3120,9162
2011,Z,66040044,40–44 let,CZ0804,Nový Jičín,CZ080,Moravskoslezský kraj,2549,5162
2011,Z,66040044,40–44 let,CZ0805,Opava,CZ080,Moravskoslezský kraj,3077,5711
2011,Z,66040044,40–44 let,CZ0806,Ostrava-město,CZ080,Moravskoslezský kraj,5150,11179
2011,Z,66045049,45–49 let,CZ0100,Praha,CZ010,Hlavní město Praha,19245,41634
2011,Z,66045049,45–49 let,CZ0201,Benešov,CZ020,Středočeský kraj,1660,2964
2011,Z,66045049,45–49 let,CZ0202,Beroun,CZ020,Středočeský kraj,1451,2779
2011,Z,66045049,45–49 let,CZ0203,Kladno,CZ020,Středočeský kraj,2706,5359
2011,Z,66045049,45–49 let,CZ0204,Kolín,CZ020,Středočeský kraj,1555,2944
2011,Z,66045049,45–49 let,CZ0205,Kutná Hora,CZ020,Středočeský kraj,1300,2396
2011,Z,66045049,45–49 let,CZ0206,Mělník,CZ020,Středočeský kraj,1730,3375
2011,Z,66045049,45–49 let,CZ0207,Mladá Boleslav,CZ020,Středočeský kraj,2320,3728
2011,Z,66045049,45–49 let,CZ0208,Nymburk,CZ020,Středočeský kraj,1485,2808
2011,Z,66045049,45–49 let,CZ0209,Praha-východ,CZ020,Středočeský kraj,2450,4634
2011,Z,66045049,45–49 let,CZ020A,Praha-západ,CZ020,Středočeský kraj,2093,3975
2011,Z,66045049,45–49 let,CZ020B,Příbram,CZ020,Středočeský kraj,2168,3818
2011,Z,66045049,45–49 let,CZ020C,Rakovník,CZ020,Středočeský kraj,1047,1732
2011,Z,66045049,45–49 let,CZ0311,České Budějovice,CZ031,Jihočeský kraj,3693,6341
2011,Z,66045049,45–49 let,CZ0312,Český Krumlov,CZ031,Jihočeský kraj,1117,1972
2011,Z,66045049,45–49 let,CZ0313,Jindřichův Hradec,CZ031,Jihočeský kraj,1761,2841
2011,Z,66045049,45–49 let,CZ0314,Písek,CZ031,Jihočeský kraj,1258,2291
2011,Z,66045049,45–49 let,CZ0315,Prachatice,CZ031,Jihočeský kraj,934,1707
2011,Z,66045049,45–49 let,CZ0316,Strakonice,CZ031,Jihočeský kraj,1275,2334
2011,Z,66045049,45–49 let,CZ0317,Tábor,CZ031,Jihočeský kraj,2049,3339
2011,Z,66045049,45–49 let,CZ0321,Domažlice,CZ032,Plzeňský kraj,1176,1950
2011,Z,66045049,45–49 let,CZ0322,Klatovy,CZ032,Plzeňský kraj,1522,2869
2011,Z,66045049,45–49 let,CZ0323,Plzeň-město,CZ032,Plzeňský kraj,3315,5993
2011,Z,66045049,45–49 let,CZ0324,Plzeň-jih,CZ032,Plzeňský kraj,1093,1904
2011,Z,66045049,45–49 let,CZ0325,Plzeň-sever,CZ032,Plzeňský kraj,1425,2472
2011,Z,66045049,45–49 let,CZ0326,Rokycany,CZ032,Plzeňský kraj,842,1513
2011,Z,66045049,45–49 let,CZ0327,Tachov,CZ032,Plzeňský kraj,1105,1834
2011,Z,66045049,45–49 let,CZ0411,Cheb,CZ041,Karlovarský kraj,1429,3082
2011,Z,66045049,45–49 let,CZ0412,Karlovy Vary,CZ041,Karlovarský kraj,1919,3985
2011,Z,66045049,45–49 let,CZ0413,Sokolov,CZ041,Karlovarský kraj,1676,3134
2011,Z,66045049,45–49 let,CZ0421,Děčín,CZ042,Ústecký kraj,1840,4082
2011,Z,66045049,45–49 let,CZ0422,Chomutov,CZ042,Ústecký kraj,2188,4319
2011,Z,66045049,45–49 let,CZ0423,Litoměřice,CZ042,Ústecký kraj,2028,3673
2011,Z,66045049,45–49 let,CZ0424,Louny,CZ042,Ústecký kraj,1354,2728
2011,Z,66045049,45–49 let,CZ0425,Most,CZ042,Ústecký kraj,2015,4085
2011,Z,66045049,45–49 let,CZ0426,Teplice,CZ042,Ústecký kraj,1818,4237
2011,Z,66045049,45–49 let,CZ0427,Ústí nad Labem,CZ042,Ústecký kraj,1956,3961
2011,Z,66045049,45–49 let,CZ0511,Česká Lípa,CZ051,Liberecký kraj,1687,3446
2011,Z,66045049,45–49 let,CZ0512,Jablonec nad Nisou,CZ051,Liberecký kraj,1622,2884
2011,Z,66045049,45–49 let,CZ0513,Liberec,CZ051,Liberecký kraj,2703,5461
2011,Z,66045049,45–49 let,CZ0514,Semily,CZ051,Liberecký kraj,1299,2365
2011,Z,66045049,45–49 let,CZ0521,Hradec Králové,CZ052,Královéhradecký kraj,2804,5170
2011,Z,66045049,45–49 let,CZ0522,Jičín,CZ052,Královéhradecký kraj,1463,2568
2011,Z,66045049,45–49 let,CZ0523,Náchod,CZ052,Královéhradecký kraj,2196,3647
2011,Z,66045049,45–49 let,CZ0524,Rychnov nad Kněžnou,CZ052,Královéhradecký kraj,1402,2445
2011,Z,66045049,45–49 let,CZ0525,Trutnov,CZ052,Královéhradecký kraj,2003,3853
2011,Z,66045049,45–49 let,CZ0531,Chrudim,CZ053,Pardubický kraj,2099,3424
2011,Z,66045049,45–49 let,CZ0532,Pardubice,CZ053,Pardubický kraj,3021,5329
2011,Z,66045049,45–49 let,CZ0533,Svitavy,CZ053,Pardubický kraj,1775,3301
2011,Z,66045049,45–49 let,CZ0534,Ústí nad Orlicí,CZ053,Pardubický kraj,2585,4461
2011,Z,66045049,45–49 let,CZ0631,Havlíčkův Brod,CZ063,Vysočina,1800,3083
2011,Z,66045049,45–49 let,CZ0632,Jihlava,CZ063,Vysočina,1995,3558
2011,Z,66045049,45–49 let,CZ0633,Pelhřimov,CZ063,Vysočina,1355,2346
2011,Z,66045049,45–49 let,CZ0634,Třebíč,CZ063,Vysočina,2197,3840
2011,Z,66045049,45–49 let,CZ0635,Žďár nad Sázavou,CZ063,Vysočina,2001,3916
2011,Z,66045049,45–49 let,CZ0641,Blansko,CZ064,Jihomoravský kraj,1680,3325
2011,Z,66045049,45–49 let,CZ0642,Brno-město,CZ064,Jihomoravský kraj,6305,12401
2011,Z,66045049,45–49 let,CZ0643,Brno-venkov,CZ064,Jihomoravský kraj,3540,6491
2011,Z,66045049,45–49 let,CZ0644,Břeclav,CZ064,Jihomoravský kraj,2187,3858
2011,Z,66045049,45–49 let,CZ0645,Hodonín,CZ064,Jihomoravský kraj,2195,5283
2011,Z,66045049,45–49 let,CZ0646,Vyškov,CZ064,Jihomoravský kraj,1417,2876
2011,Z,66045049,45–49 let,CZ0647,Znojmo,CZ064,Jihomoravský kraj,1874,3637
2011,Z,66045049,45–49 let,CZ0711,Jeseník,CZ071,Olomoucký kraj,534,1312
2011,Z,66045049,45–49 let,CZ0712,Olomouc,CZ071,Olomoucký kraj,4346,7589
2011,Z,66045049,45–49 let,CZ0713,Prostějov,CZ071,Olomoucký kraj,1927,3458
2011,Z,66045049,45–49 let,CZ0714,Přerov,CZ071,Olomoucký kraj,2218,4461
2011,Z,66045049,45–49 let,CZ0715,Šumperk,CZ071,Olomoucký kraj,2236,3875
2011,Z,66045049,45–49 let,CZ0721,Kroměříž,CZ072,Zlínský kraj,1805,3575
2011,Z,66045049,45–49 let,CZ0722,Uherské Hradiště,CZ072,Zlínský kraj,2701,4940
2011,Z,66045049,45–49 let,CZ0723,Vsetín,CZ072,Zlínský kraj,2516,5055
2011,Z,66045049,45–49 let,CZ0724,Zlín,CZ072,Zlínský kraj,3240,6422
2011,Z,66045049,45–49 let,CZ0801,Bruntál,CZ080,Moravskoslezský kraj,1592,3065
2011,Z,66045049,45–49 let,CZ0802,Frýdek-Místek,CZ080,Moravskoslezský kraj,3512,7373
2011,Z,66045049,45–49 let,CZ0803,Karviná,CZ080,Moravskoslezský kraj,3082,9863
2011,Z,66045049,45–49 let,CZ0804,Nový Jičín,CZ080,Moravskoslezský kraj,2424,5045
2011,Z,66045049,45–49 let,CZ0805,Opava,CZ080,Moravskoslezský kraj,3106,6078
2011,Z,66045049,45–49 let,CZ0806,Ostrava-město,CZ080,Moravskoslezský kraj,5063,11786
2011,Z,66050054,50–54 let,CZ0100,Praha,CZ010,Hlavní město Praha,14973,36630
2011,Z,66050054,50–54 let,CZ0201,Benešov,CZ020,Středočeský kraj,1441,3005
2011,Z,66050054,50–54 let,CZ0202,Beroun,CZ020,Středočeský kraj,1089,2359
2011,Z,66050054,50–54 let,CZ0203,Kladno,CZ020,Středočeský kraj,1941,4560
2011,Z,66050054,50–54 let,CZ0204,Kolín,CZ020,Středočeský kraj,1268,2865
2011,Z,66050054,50–54 let,CZ0205,Kutná Hora,CZ020,Středočeský kraj,1065,2335
2011,Z,66050054,50–54 let,CZ0206,Mělník,CZ020,Středočeský kraj,1290,2965
2011,Z,66050054,50–54 let,CZ0207,Mladá Boleslav,CZ020,Středočeský kraj,1982,3636
2011,Z,66050054,50–54 let,CZ0208,Nymburk,CZ020,Středočeský kraj,1316,2832
2011,Z,66050054,50–54 let,CZ0209,Praha-východ,CZ020,Středočeský kraj,1915,4159
2011,Z,66050054,50–54 let,CZ020A,Praha-západ,CZ020,Středočeský kraj,1512,3237
2011,Z,66050054,50–54 let,CZ020B,Příbram,CZ020,Středočeský kraj,1845,3553
2011,Z,66050054,50–54 let,CZ020C,Rakovník,CZ020,Středočeský kraj,910,1757
2011,Z,66050054,50–54 let,CZ0311,České Budějovice,CZ031,Jihočeský kraj,3109,5898
2011,Z,66050054,50–54 let,CZ0312,Český Krumlov,CZ031,Jihočeský kraj,1058,1981
2011,Z,66050054,50–54 let,CZ0313,Jindřichův Hradec,CZ031,Jihočeský kraj,1778,3009
2011,Z,66050054,50–54 let,CZ0314,Písek,CZ031,Jihočeský kraj,1114,2202
2011,Z,66050054,50–54 let,CZ0315,Prachatice,CZ031,Jihočeský kraj,827,1690
2011,Z,66050054,50–54 let,CZ0316,Strakonice,CZ031,Jihočeský kraj,1055,2257
2011,Z,66050054,50–54 let,CZ0317,Tábor,CZ031,Jihočeský kraj,1918,3276
2011,Z,66050054,50–54 let,CZ0321,Domažlice,CZ032,Plzeňský kraj,1007,1869
2011,Z,66050054,50–54 let,CZ0322,Klatovy,CZ032,Plzeňský kraj,1263,2790
2011,Z,66050054,50–54 let,CZ0323,Plzeň-město,CZ032,Plzeňský kraj,2998,5934
2011,Z,66050054,50–54 let,CZ0324,Plzeň-jih,CZ032,Plzeňský kraj,909,1778
2011,Z,66050054,50–54 let,CZ0325,Plzeň-sever,CZ032,Plzeňský kraj,1167,2258
2011,Z,66050054,50–54 let,CZ0326,Rokycany,CZ032,Plzeňský kraj,705,1448
2011,Z,66050054,50–54 let,CZ0327,Tachov,CZ032,Plzeňský kraj,908,1728
2011,Z,66050054,50–54 let,CZ0411,Cheb,CZ041,Karlovarský kraj,1211,2998
2011,Z,66050054,50–54 let,CZ0412,Karlovy Vary,CZ041,Karlovarský kraj,1549,3894
2011,Z,66050054,50–54 let,CZ0413,Sokolov,CZ041,Karlovarský kraj,1349,2810
2011,Z,66050054,50–54 let,CZ0421,Děčín,CZ042,Ústecký kraj,1387,3713
2011,Z,66050054,50–54 let,CZ0422,Chomutov,CZ042,Ústecký kraj,1821,4045
2011,Z,66050054,50–54 let,CZ0423,Litoměřice,CZ042,Ústecký kraj,1785,3514
2011,Z,66050054,50–54 let,CZ0424,Louny,CZ042,Ústecký kraj,1128,2700
2011,Z,66050054,50–54 let,CZ0425,Most,CZ042,Ústecký kraj,1570,3515
2011,Z,66050054,50–54 let,CZ0426,Teplice,CZ042,Ústecký kraj,1420,3814
2011,Z,66050054,50–54 let,CZ0427,Ústí nad Labem,CZ042,Ústecký kraj,1455,3365
2011,Z,66050054,50–54 let,CZ0511,Česká Lípa,CZ051,Liberecký kraj,1296,3207
2011,Z,66050054,50–54 let,CZ0512,Jablonec nad Nisou,CZ051,Liberecký kraj,1252,2661
2011,Z,66050054,50–54 let,CZ0513,Liberec,CZ051,Liberecký kraj,1963,4751
2011,Z,66050054,50–54 let,CZ0514,Semily,CZ051,Liberecký kraj,1135,2273
2011,Z,66050054,50–54 let,CZ0521,Hradec Králové,CZ052,Královéhradecký kraj,2266,4894
2011,Z,66050054,50–54 let,CZ0522,Jičín,CZ052,Královéhradecký kraj,1217,2432
2011,Z,66050054,50–54 let,CZ0523,Náchod,CZ052,Královéhradecký kraj,1803,3272
2011,Z,66050054,50–54 let,CZ0524,Rychnov nad Kněžnou,CZ052,Královéhradecký kraj,1238,2369
2011,Z,66050054,50–54 let,CZ0525,Trutnov,CZ052,Královéhradecký kraj,1584,3508
2011,Z,66050054,50–54 let,CZ0531,Chrudim,CZ053,Pardubický kraj,1771,3223
2011,Z,66050054,50–54 let,CZ0532,Pardubice,CZ053,Pardubický kraj,2638,5229
2011,Z,66050054,50–54 let,CZ0533,Svitavy,CZ053,Pardubický kraj,1466,3199
2011,Z,66050054,50–54 let,CZ0534,Ústí nad Orlicí,CZ053,Pardubický kraj,2074,4124
2011,Z,66050054,50–54 let,CZ0631,Havlíčkův Brod,CZ063,Vysočina,1508,2995
2011,Z,66050054,50–54 let,CZ0632,Jihlava,CZ063,Vysočina,1668,3510
2011,Z,66050054,50–54 let,CZ0633,Pelhřimov,CZ063,Vysočina,1181,2299
2011,Z,66050054,50–54 let,CZ0634,Třebíč,CZ063,Vysočina,1922,3647
2011,Z,66050054,50–54 let,CZ0635,Žďár nad Sázavou,CZ063,Vysočina,1689,3698
2011,Z,66050054,50–54 let,CZ0641,Blansko,CZ064,Jihomoravský kraj,1388,3230
2011,Z,66050054,50–54 let,CZ0642,Brno-město,CZ064,Jihomoravský kraj,5228,11937
2011,Z,66050054,50–54 let,CZ0643,Brno-venkov,CZ064,Jihomoravský kraj,2794,5940
2011,Z,66050054,50–54 let,CZ0644,Břeclav,CZ064,Jihomoravský kraj,1827,3720
2011,Z,66050054,50–54 let,CZ0645,Hodonín,CZ064,Jihomoravský kraj,1789,5134
2011,Z,66050054,50–54 let,CZ0646,Vyškov,CZ064,Jihomoravský kraj,1156,2758
2011,Z,66050054,50–54 let,CZ0647,Znojmo,CZ064,Jihomoravský kraj,1522,3497
2011,Z,66050054,50–54 let,CZ0711,Jeseník,CZ071,Olomoucký kraj,448,1289
2011,Z,66050054,50–54 let,CZ0712,Olomouc,CZ071,Olomoucký kraj,3810,7366
2011,Z,66050054,50–54 let,CZ0713,Prostějov,CZ071,Olomoucký kraj,1652,3424
2011,Z,66050054,50–54 let,CZ0714,Přerov,CZ071,Olomoucký kraj,1745,4306
2011,Z,66050054,50–54 let,CZ0715,Šumperk,CZ071,Olomoucký kraj,1911,3892
2011,Z,66050054,50–54 let,CZ0721,Kroměříž,CZ072,Zlínský kraj,1509,3503
2011,Z,66050054,50–54 let,CZ0722,Uherské Hradiště,CZ072,Zlínský kraj,2149,4665
2011,Z,66050054,50–54 let,CZ0723,Vsetín,CZ072,Zlínský kraj,2109,4677
2011,Z,66050054,50–54 let,CZ0724,Zlín,CZ072,Zlínský kraj,2717,6212
2011,Z,66050054,50–54 let,CZ0801,Bruntál,CZ080,Moravskoslezský kraj,1384,3051
2011,Z,66050054,50–54 let,CZ0802,Frýdek-Místek,CZ080,Moravskoslezský kraj,2833,6740
2011,Z,66050054,50–54 let,CZ0803,Karviná,CZ080,Moravskoslezský kraj,2436,8704
2011,Z,66050054,50–54 let,CZ0804,Nový Jičín,CZ080,Moravskoslezský kraj,2166,4809
2011,Z,66050054,50–54 let,CZ0805,Opava,CZ080,Moravskoslezský kraj,2764,5949
2011,Z,66050054,50–54 let,CZ0806,Ostrava-město,CZ080,Moravskoslezský kraj,4040,10598
2011,Z,66055059,55–59 let,CZ0100,Praha,CZ010,Hlavní město Praha,16624,45018
2011,Z,66055059,55–59 let,CZ0201,Benešov,CZ020,Středočeský kraj,1564,3475
2011,Z,66055059,55–59 let,CZ0202,Beroun,CZ020,Středočeský kraj,1164,2975
2011,Z,66055059,55–59 let,CZ0203,Kladno,CZ020,Středočeský kraj,2130,5676
2011,Z,66055059,55–59 let,CZ0204,Kolín,CZ020,Středočeský kraj,1368,3491
2011,Z,66055059,55–59 let,CZ0205,Kutná Hora,CZ020,Středočeský kraj,1127,2716
2011,Z,66055059,55–59 let,CZ0206,Mělník,CZ020,Středočeský kraj,1369,3555
2011,Z,66055059,55–59 let,CZ0207,Mladá Boleslav,CZ020,Středočeský kraj,2333,4417
2011,Z,66055059,55–59 let,CZ0208,Nymburk,CZ020,Středočeský kraj,1277,3253
2011,Z,66055059,55–59 let,CZ0209,Praha-východ,CZ020,Středočeský kraj,1884,4715
2011,Z,66055059,55–59 let,CZ020A,Praha-západ,CZ020,Středočeský kraj,1682,3916
2011,Z,66055059,55–59 let,CZ020B,Příbram,CZ020,Středočeský kraj,1952,4233
2011,Z,66055059,55–59 let,CZ020C,Rakovník,CZ020,Středočeský kraj,1002,2101
2011,Z,66055059,55–59 let,CZ0311,České Budějovice,CZ031,Jihočeský kraj,2953,6743
2011,Z,66055059,55–59 let,CZ0312,Český Krumlov,CZ031,Jihočeský kraj,1070,2180
2011,Z,66055059,55–59 let,CZ0313,Jindřichův Hradec,CZ031,Jihočeský kraj,1878,3402
2011,Z,66055059,55–59 let,CZ0314,Písek,CZ031,Jihočeský kraj,1186,2602
2011,Z,66055059,55–59 let,CZ0315,Prachatice,CZ031,Jihočeský kraj,741,1814
2011,Z,66055059,55–59 let,CZ0316,Strakonice,CZ031,Jihočeský kraj,1026,2663
2011,Z,66055059,55–59 let,CZ0317,Tábor,CZ031,Jihočeský kraj,2065,3865
2011,Z,66055059,55–59 let,CZ0321,Domažlice,CZ032,Plzeňský kraj,1081,2261
2011,Z,66055059,55–59 let,CZ0322,Klatovy,CZ032,Plzeňský kraj,1330,3313
2011,Z,66055059,55–59 let,CZ0323,Plzeň-město,CZ032,Plzeňský kraj,3233,7041
2011,Z,66055059,55–59 let,CZ0324,Plzeň-jih,CZ032,Plzeňský kraj,1036,2265
2011,Z,66055059,55–59 let,CZ0325,Plzeň-sever,CZ032,Plzeňský kraj,1316,2760
2011,Z,66055059,55–59 let,CZ0326,Rokycany,CZ032,Plzeňský kraj,654,1735
2011,Z,66055059,55–59 let,CZ0327,Tachov,CZ032,Plzeňský kraj,1008,1915
2011,Z,66055059,55–59 let,CZ0411,Cheb,CZ041,Karlovarský kraj,1240,3503
2011,Z,66055059,55–59 let,CZ0412,Karlovy Vary,CZ041,Karlovarský kraj,1647,4462
2011,Z,66055059,55–59 let,CZ0413,Sokolov,CZ041,Karlovarský kraj,1510,3215
2011,Z,66055059,55–59 let,CZ0421,Děčín,CZ042,Ústecký kraj,1599,4982
2011,Z,66055059,55–59 let,CZ0422,Chomutov,CZ042,Ústecký kraj,1892,4541
2011,Z,66055059,55–59 let,CZ0423,Litoměřice,CZ042,Ústecký kraj,1917,4406
2011,Z,66055059,55–59 let,CZ0424,Louny,CZ042,Ústecký kraj,1186,3237
2011,Z,66055059,55–59 let,CZ0425,Most,CZ042,Ústecký kraj,1593,4114
2011,Z,66055059,55–59 let,CZ0426,Teplice,CZ042,Ústecký kraj,1479,4588
2011,Z,66055059,55–59 let,CZ0427,Ústí nad Labem,CZ042,Ústecký kraj,1569,4241
2011,Z,66055059,55–59 let,CZ0511,Česká Lípa,CZ051,Liberecký kraj,1278,3799
2011,Z,66055059,55–59 let,CZ0512,Jablonec nad Nisou,CZ051,Liberecký kraj,1479,3275
2011,Z,66055059,55–59 let,CZ0513,Liberec,CZ051,Liberecký kraj,2209,6234
2011,Z,66055059,55–59 let,CZ0514,Semily,CZ051,Liberecký kraj,1198,2672
2011,Z,66055059,55–59 let,CZ0521,Hradec Králové,CZ052,Královéhradecký kraj,2543,6234
2011,Z,66055059,55–59 let,CZ0522,Jičín,CZ052,Královéhradecký kraj,1264,2983
2011,Z,66055059,55–59 let,CZ0523,Náchod,CZ052,Královéhradecký kraj,1986,4083
2011,Z,66055059,55–59 let,CZ0524,Rychnov nad Kněžnou,CZ052,Královéhradecký kraj,1274,2892
2011,Z,66055059,55–59 let,CZ0525,Trutnov,CZ052,Královéhradecký kraj,1697,4484
2011,Z,66055059,55–59 let,CZ0531,Chrudim,CZ053,Pardubický kraj,1901,3843
2011,Z,66055059,55–59 let,CZ0532,Pardubice,CZ053,Pardubický kraj,2672,6215
2011,Z,66055059,55–59 let,CZ0533,Svitavy,CZ053,Pardubický kraj,1592,3830
2011,Z,66055059,55–59 let,CZ0534,Ústí nad Orlicí,CZ053,Pardubický kraj,2269,5029
2011,Z,66055059,55–59 let,CZ0631,Havlíčkův Brod,CZ063,Vysočina,1548,3339
2011,Z,66055059,55–59 let,CZ0632,Jihlava,CZ063,Vysočina,1715,3951
2011,Z,66055059,55–59 let,CZ0633,Pelhřimov,CZ063,Vysočina,1092,2482
2011,Z,66055059,55–59 let,CZ0634,Třebíč,CZ063,Vysočina,1775,3967
2011,Z,66055059,55–59 let,CZ0635,Žďár nad Sázavou,CZ063,Vysočina,1484,3878
2011,Z,66055059,55–59 let,CZ0641,Blansko,CZ064,Jihomoravský kraj,1346,3839
2011,Z,66055059,55–59 let,CZ0642,Brno-město,CZ064,Jihomoravský kraj,5153,13902
2011,Z,66055059,55–59 let,CZ0643,Brno-venkov,CZ064,Jihomoravský kraj,2707,6668
2011,Z,66055059,55–59 let,CZ0644,Břeclav,CZ064,Jihomoravský kraj,1792,4266
2011,Z,66055059,55–59 let,CZ0645,Hodonín,CZ064,Jihomoravský kraj,1673,5730
2011,Z,66055059,55–59 let,CZ0646,Vyškov,CZ064,Jihomoravský kraj,1062,3120
2011,Z,66055059,55–59 let,CZ0647,Znojmo,CZ064,Jihomoravský kraj,1566,4239
2011,Z,66055059,55–59 let,CZ0711,Jeseník,CZ071,Olomoucký kraj,490,1667
2011,Z,66055059,55–59 let,CZ0712,Olomouc,CZ071,Olomoucký kraj,3823,8431
2011,Z,66055059,55–59 let,CZ0713,Prostějov,CZ071,Olomoucký kraj,1702,3928
2011,Z,66055059,55–59 let,CZ0714,Přerov,CZ071,Olomoucký kraj,1615,4759
2011,Z,66055059,55–59 let,CZ0715,Šumperk,CZ071,Olomoucký kraj,2030,4670
2011,Z,66055059,55–59 let,CZ0721,Kroměříž,CZ072,Zlínský kraj,1571,3987
2011,Z,66055059,55–59 let,CZ0722,Uherské Hradiště,CZ072,Zlínský kraj,2022,5070
2011,Z,66055059,55–59 let,CZ0723,Vsetín,CZ072,Zlínský kraj,2156,5200
2011,Z,66055059,55–59 let,CZ0724,Zlín,CZ072,Zlínský kraj,2678,7209
2011,Z,66055059,55–59 let,CZ0801,Bruntál,CZ080,Moravskoslezský kraj,1658,3789
2011,Z,66055059,55–59 let,CZ0802,Frýdek-Místek,CZ080,Moravskoslezský kraj,2706,7551
2011,Z,66055059,55–59 let,CZ0803,Karviná,CZ080,Moravskoslezský kraj,2411,9464
2011,Z,66055059,55–59 let,CZ0804,Nový Jičín,CZ080,Moravskoslezský kraj,2175,5527
2011,Z,66055059,55–59 let,CZ0805,Opava,CZ080,Moravskoslezský kraj,2695,6564
2011,Z,66055059,55–59 let,CZ0806,Ostrava-město,CZ080,Moravskoslezský kraj,4128,12061
2011,Z,66060064,60–64 let,CZ0100,Praha,CZ010,Hlavní město Praha,15463,46084
2011,Z,66060064,60–64 let,CZ0201,Benešov,CZ020,Středočeský kraj,1456,3649
2011,Z,66060064,60–64 let,CZ0202,Beroun,CZ020,Středočeský kraj,1081,3076
