"rok","pohlavi","vek_kod","vek_nazev","okres_lau_kod","okres_nazev","kraj_nuts_kod","kraj_nazev","pocet_vysetreni"
"2012","Z",66060100.0,"60–64 let","CZ0641","Blansko","CZ064","Jihomoravsky kraj",1206.0
"2012","Z",66060100.0,"60–64 let","CZ0642","Brno-mesto","CZ064","Jihomoravsky kraj",4700.0
"2012","Z",66060100.0,"60–64 let","CZ0643","Brno-venkov","CZ064","Jihomoravsky kraj",2530.0
"2012","Z",66060100.0,"60–64 let","CZ0644","Breclav","CZ064","Jihomoravsky kraj",1580.0
"2012","Z",66060100.0,"60–64 let","CZ0645","Hodonin","CZ064","Jihomoravsky kraj",1466.0
"2012","Z",66060100.0,"60–64 let","CZ0646","Vyskov","CZ064","Jihomoravsky kraj",1010.0
"2012","Z",66060100.0,"60–64 let","CZ0647","Znojmo","CZ064","Jihomoravsky kraj",1500.0
"2012","Z",66060100.0,"60–64 let","CZ0711","Jesenik","CZ071","Olomoucky kraj",457.0
"2012","Z",66060100.0,"60–64 let","CZ0712","Olomouc","CZ071","Olomoucky kraj",3720.0
"2012","Z",66060100.0,"60–64 let","CZ0713","Prostejov","CZ071","Olomoucky kraj",1526.0
"2012","Z",66060100.0,"60–64 let","CZ0714","Prerov","CZ071","Olomoucky kraj",1511.0
"2012","Z",66060100.0,"60–64 let","CZ0715","Sumperk","CZ071","Olomoucky kraj",2048.0
"2012","Z",66060100.0,"60–64 let","CZ0721","Kromeriz","CZ072","Zlinsky kraj",1484.0
"2012","Z",66060100.0,"60–64 let","CZ0722","Uherske Hradiste","CZ072","Zlinsky kraj",1831.0
"2012","Z",66060100.0,"60–64 let","CZ0723","Vsetin","CZ072","Zlinsky kraj",2057.0
"2012","Z",66060100.0,"60–64 let","CZ0724","Zlin","CZ072","Zlinsky kraj",2475.0
"2012","Z",66060100.0,"60–64 let","CZ0801","Bruntal","CZ080","Moravskoslezsky kraj",1708.0
"2012","Z",66060100.0,"60–64 let","CZ0802","Frydek-Mistek","CZ080","Moravskoslezsky kraj",2539.0
"2012","Z",66060100.0,"60–64 let","CZ0803","Karvina","CZ080","Moravskoslezsky kraj",2802.0
"2012","Z",66060100.0,"60–64 let","CZ0804","Novy Jicin","CZ080","Moravskoslezsky kraj",2243.0
"2012","Z",66060100.0,"60–64 let","CZ0805","Opava","CZ080","Moravskoslezsky kraj",2651.0
"2012","Z",66060100.0,"60–64 let","CZ0806","Ostrava-mesto","CZ080","Moravskoslezsky kraj",4274.0
"2012","Z",66065100.0,"65–69 let","CZ0100","Praha","CZ010","Hlavni mesto Praha",14703.0
"2012","Z",66065100.0,"65–69 let","CZ0201","Benesov","CZ020","Stredocesky kraj",1103.0
"2012","Z",66065100.0,"65–69 let","CZ0202","Beroun","CZ020","Stredocesky kraj",891.0
"2012","Z",66065100.0,"65–69 let","CZ0203","Kladno","CZ020","Stredocesky kraj",1557.0
"2012","Z",66065100.0,"65–69 let","CZ0204","Kolin","CZ020","Stredocesky kraj",953.0
"2012","Z",66065100.0,"65–69 let","CZ0205","Kutna Hora","CZ020","Stredocesky kraj",767.0
"2012","Z",66065100.0,"65–69 let","CZ0206","Melnik","CZ020","Stredocesky kraj",1115.0
"2012","Z",66065100.0,"65–69 let","CZ0207","Mlada Boleslav","CZ020","Stredocesky kraj",1695.0
"2012","Z",66065100.0,"65–69 let","CZ0208","Nymburk","CZ020","Stredocesky kraj",844.0
"2012","Z",66065100.0,"65–69 let","CZ0209","Praha-vychod","CZ020","Stredocesky kraj",1381.0
"2012","Z",66065100.0,"65–69 let","CZ020A","Praha-zapad","CZ020","Stredocesky kraj",1201.0
"2012","Z",66065100.0,"65–69 let","CZ020B","Pribram","CZ020","Stredocesky kraj",1335.0
"2012","Z",66065100.0,"65–69 let","CZ020C","Rakovnik","CZ020","Stredocesky kraj",739.0
"2012","Z",66065100.0,"65–69 let","CZ0311","Ceske Budejovice","CZ031","Jihocesky kraj",2158.0
"2012","Z",66065100.0,"65–69 let","CZ0312","Cesky Krumlov","CZ031","Jihocesky kraj",712.0
"2012","Z",66065100.0,"65–69 let","CZ0313","Jindrichuv Hradec","CZ031","Jihocesky kraj",1405.0
"2012","Z",66065100.0,"65–69 let","CZ0314","Pisek","CZ031","Jihocesky kraj",869.0
"2012","Z",66065100.0,"65–69 let","CZ0315","Prachatice","CZ031","Jihocesky kraj",456.0
"2012","Z",66065100.0,"65–69 let","CZ0316","Strakonice","CZ031","Jihocesky kraj",663.0
"2012","Z",66065100.0,"65–69 let","CZ0317","Tabor","CZ031","Jihocesky kraj",1605.0
"2012","Z",66065100.0,"65–69 let","CZ0321","Domazlice","CZ032","Plzensky kraj",732.0
"2012","Z",66065100.0,"65–69 let","CZ0322","Klatovy","CZ032","Plzensky kraj",963.0
"2012","Z",66065100.0,"65–69 let","CZ0323","Plzen-mesto","CZ032","Plzensky kraj",2860.0
"2012","Z",66065100.0,"65–69 let","CZ0324","Plzen-jih","CZ032","Plzensky kraj",813.0
"2012","Z",66065100.0,"65–69 let","CZ0325","Plzen-sever","CZ032","Plzensky kraj",988.0
"2012","Z",66065100.0,"65–69 let","CZ0326","Rokycany","CZ032","Plzensky kraj",483.0
"2012","Z",66065100.0,"65–69 let","CZ0327","Tachov","CZ032","Plzensky kraj",709.0
"2012","Z",66065100.0,"65–69 let","CZ0411","Cheb","CZ041","Karlovarsky kraj",855.0
"2012","Z",66065100.0,"65–69 let","CZ0412","Karlovy Vary","CZ041","Karlovarsky kraj",1175.0
"2012","Z",66065100.0,"65–69 let","CZ0413","Sokolov","CZ041","Karlovarsky kraj",1101.0
"2012","Z",66065100.0,"65–69 let","CZ0421","Decin","CZ042","Ustecky kraj",1291.0
"2012","Z",66065100.0,"65–69 let","CZ0422","Chomutov","CZ042","Ustecky kraj",1395.0
"2012","Z",66065100.0,"65–69 let","CZ0423","Litomerice","CZ042","Ustecky kraj",1480.0
"2012","Z",66065100.0,"65–69 let","CZ0424","Louny","CZ042","Ustecky kraj",736.0
"2012","Z",66065100.0,"65–69 let","CZ0425","Most","CZ042","Ustecky kraj",1208.0
"2012","Z",66065100.0,"65–69 let","CZ0426","Teplice","CZ042","Ustecky kraj",1096.0
"2012","Z",66065100.0,"65–69 let","CZ0427","Usti nad Labem","CZ042","Ustecky kraj",1287.0
"2012","Z",66065100.0,"65–69 let","CZ0511","Ceska Lipa","CZ051","Liberecky kraj",873.0
"2012","Z",66065100.0,"65–69 let","CZ0512","Jablonec nad Nisou","CZ051","Liberecky kraj",1240.0
"2012","Z",66065100.0,"65–69 let","CZ0513","Liberec","CZ051","Liberecky kraj",1923.0
"2012","Z",66065100.0,"65–69 let","CZ0514","Semily","CZ051","Liberecky kraj",893.0
"2012","Z",66065100.0,"65–69 let","CZ0521","Hradec Kralove","CZ052","Kralovehradecky kraj",1778.0
"2012","Z",66065100.0,"65–69 let","CZ0522","Jicin","CZ052","Kralovehradecky kraj",837.0
"2012","Z",66065100.0,"65–69 let","CZ0523","Nachod","CZ052","Kralovehradecky kraj",1582.0
"2012","Z",66065100.0,"65–69 let","CZ0524","Rychnov nad Kneznou","CZ052","Kralovehradecky kraj",888.0
"2012","Z",66065100.0,"65–69 let","CZ0525","Trutnov","CZ052","Kralovehradecky kraj",1279.0
"2012","Z",66065100.0,"65–69 let","CZ0531","Chrudim","CZ053","Pardubicky kraj",1410.0
"2012","Z",66065100.0,"65–69 let","CZ0532","Pardubice","CZ053","Pardubicky kraj",1796.0
"2012","Z",66065100.0,"65–69 let","CZ0533","Svitavy","CZ053","Pardubicky kraj",1070.0
"2012","Z",66065100.0,"65–69 let","CZ0534","Usti nad Orlici","CZ053","Pardubicky kraj",1544.0
"2012","Z",66065100.0,"65–69 let","CZ0631","Havlickuv Brod","CZ063","Vysocina",1142.0
"2012","Z",66065100.0,"65–69 let","CZ0632","Jihlava","CZ063","Vysocina",1193.0
"2012","Z",66065100.0,"65–69 let","CZ0633","Pelhrimov","CZ063","Vysocina",843.0
"2012","Z",66065100.0,"65–69 let","CZ0634","Trebic","CZ063","Vysocina",1335.0
"2012","Z",66065100.0,"65–69 let","CZ0635","Zdar nad Sazavou","CZ063","Vysocina",1142.0
"2012","Z",66065100.0,"65–69 let","CZ0641","Blansko","CZ064","Jihomoravsky kraj",874.0
"2012","Z",66065100.0,"65–69 let","CZ0642","Brno-mesto","CZ064","Jihomoravsky kraj",4352.0
"2012","Z",66065100.0,"65–69 let","CZ0643","Brno-venkov","CZ064","Jihomoravsky kraj",2030.0
"2012","Z",66065100.0,"65–69 let","CZ0644","Breclav","CZ064","Jihomoravsky kraj",1075.0
"2012","Z",66065100.0,"65–69 let","CZ0645","Hodonin","CZ064","Jihomoravsky kraj",1043.0
"2012","Z",66065100.0,"65–69 let","CZ0646","Vyskov","CZ064","Jihomoravsky kraj",668.0
"2012","Z",66065100.0,"65–69 let","CZ0647","Znojmo","CZ064","Jihomoravsky kraj",1052.0
"2012","Z",66065100.0,"65–69 let","CZ0711","Jesenik","CZ071","Olomoucky kraj",302.0
"2012","Z",66065100.0,"65–69 let","CZ0712","Olomouc","CZ071","Olomoucky kraj",3084.0
"2012","Z",66065100.0,"65–69 let","CZ0713","Prostejov","CZ071","Olomoucky kraj",1208.0
"2012","Z",66065100.0,"65–69 let","CZ0714","Prerov","CZ071","Olomoucky kraj",1359.0
"2012","Z",66065100.0,"65–69 let","CZ0715","Sumperk","CZ071","Olomoucky kraj",1403.0
"2012","Z",66065100.0,"65–69 let","CZ0721","Kromeriz","CZ072","Zlinsky kraj",1131.0
"2012","Z",66065100.0,"65–69 let","CZ0722","Uherske Hradiste","CZ072","Zlinsky kraj",1496.0
"2012","Z",66065100.0,"65–69 let","CZ0723","Vsetin","CZ072","Zlinsky kraj",1716.0
"2012","Z",66065100.0,"65–69 let","CZ0724","Zlin","CZ072","Zlinsky kraj",1982.0
"2012","Z",66065100.0,"65–69 let","CZ0801","Bruntal","CZ080","Moravskoslezsky kraj",1089.0
"2012","Z",66065100.0,"65–69 let","CZ0802","Frydek-Mistek","CZ080","Moravskoslezsky kraj",1893.0
"2012","Z",66065100.0,"65–69 let","CZ0803","Karvina","CZ080","Moravskoslezsky kraj",2226.0
"2012","Z",66065100.0,"65–69 let","CZ0804","Novy Jicin","CZ080","Moravskoslezsky kraj",1671.0
"2012","Z",66065100.0,"65–69 let","CZ0805","Opava","CZ080","Moravskoslezsky kraj",1777.0
"2012","Z",66065100.0,"65–69 let","CZ0806","Ostrava-mesto","CZ080","Moravskoslezsky kraj",3636.0
"2012","Z",66070100.0,"70–74 let","CZ0100","Praha","CZ010","Hlavni mesto Praha",7332.0
"2012","Z",66070100.0,"70–74 let","CZ0201","Benesov","CZ020","Stredocesky kraj",628.0
"2012","Z",66070100.0,"70–74 let","CZ0202","Beroun","CZ020","Stredocesky kraj",406.0
"2012","Z",66070100.0,"70–74 let","CZ0203","Kladno","CZ020","Stredocesky kraj",741.0
"2012","Z",66070100.0,"70–74 let","CZ0204","Kolin","CZ020","Stredocesky kraj",544.0
"2012","Z",66070100.0,"70–74 let","CZ0205","Kutna Hora","CZ020","Stredocesky kraj",405.0
"2012","Z",66070100.0,"70–74 let","CZ0206","Melnik","CZ020","Stredocesky kraj",517.0
"2012","Z",66070100.0,"70–74 let","CZ0207","Mlada Boleslav","CZ020","Stredocesky kraj",902.0
"2012","Z",66070100.0,"70–74 let","CZ0208","Nymburk","CZ020","Stredocesky kraj",410.0
"2012","Z",66070100.0,"70–74 let","CZ0209","Praha-vychod","CZ020","Stredocesky kraj",670.0
"2012","Z",66070100.0,"70–74 let","CZ020A","Praha-zapad","CZ020","Stredocesky kraj",485.0
"2012","Z",66070100.0,"70–74 let","CZ020B","Pribram","CZ020","Stredocesky kraj",716.0
"2012","Z",66070100.0,"70–74 let","CZ020C","Rakovnik","CZ020","Stredocesky kraj",413.0
"2012","Z",66070100.0,"70–74 let","CZ0311","Ceske Budejovice","CZ031","Jihocesky kraj",1053.0
"2012","Z",66070100.0,"70–74 let","CZ0312","Cesky Krumlov","CZ031","Jihocesky kraj",382.0
"2012","Z",66070100.0,"70–74 let","CZ0313","Jindrichuv Hradec","CZ031","Jihocesky kraj",722.0
"2012","Z",66070100.0,"70–74 let","CZ0314","Pisek","CZ031","Jihocesky kraj",421.0
"2012","Z",66070100.0,"70–74 let","CZ0315","Prachatice","CZ031","Jihocesky kraj",226.0
"2012","Z",66070100.0,"70–74 let","CZ0316","Strakonice","CZ031","Jihocesky kraj",332.0
"2012","Z",66070100.0,"70–74 let","CZ0317","Tabor","CZ031","Jihocesky kraj",916.0
"2012","Z",66070100.0,"70–74 let","CZ0321","Domazlice","CZ032","Plzensky kraj",366.0
"2012","Z",66070100.0,"70–74 let","CZ0322","Klatovy","CZ032","Plzensky kraj",483.0
"2012","Z",66070100.0,"70–74 let","CZ0323","Plzen-mesto","CZ032","Plzensky kraj",1549.0
"2012","Z",66070100.0,"70–74 let","CZ0324","Plzen-jih","CZ032","Plzensky kraj",415.0
"2012","Z",66070100.0,"70–74 let","CZ0325","Plzen-sever","CZ032","Plzensky kraj",496.0
"2012","Z",66070100.0,"70–74 let","CZ0326","Rokycany","CZ032","Plzensky kraj",232.0
"2012","Z",66070100.0,"70–74 let","CZ0327","Tachov","CZ032","Plzensky kraj",445.0
"2012","Z",66070100.0,"70–74 let","CZ0411","Cheb","CZ041","Karlovarsky kraj",404.0
"2012","Z",66070100.0,"70–74 let","CZ0412","Karlovy Vary","CZ041","Karlovarsky kraj",742.0
"2012","Z",66070100.0,"70–74 let","CZ0413","Sokolov","CZ041","Karlovarsky kraj",721.0
"2012","Z",66070100.0,"70–74 let","CZ0421","Decin","CZ042","Ustecky kraj",624.0
"2012","Z",66070100.0,"70–74 let","CZ0422","Chomutov","CZ042","Ustecky kraj",712.0
"2012","Z",66070100.0,"70–74 let","CZ0423","Litomerice","CZ042","Ustecky kraj",829.0
"2012","Z",66070100.0,"70–74 let","CZ0424","Louny","CZ042","Ustecky kraj",401.0
"2012","Z",66070100.0,"70–74 let","CZ0425","Most","CZ042","Ustecky kraj",683.0
"2012","Z",66070100.0,"70–74 let","CZ0426","Teplice","CZ042","Ustecky kraj",623.0
"2012","Z",66070100.0,"70–74 let","CZ0427","Usti nad Labem","CZ042","Ustecky kraj",659.0
"2012","Z",66070100.0,"70–74 let","CZ0511","Ceska Lipa","CZ051","Liberecky kraj",408.0
"2012","Z",66070100.0,"70–74 let","CZ0512","Jablonec nad Nisou","CZ051","Liberecky kraj",678.0
"2012","Z",66070100.0,"70–74 let","CZ0513","Liberec","CZ051","Liberecky kraj",1121.0
"2012","Z",66070100.0,"70–74 let","CZ0514","Semily","CZ051","Liberecky kraj",450.0
"2012","Z",66070100.0,"70–74 let","CZ0521","Hradec Kralove","CZ052","Kralovehradecky kraj",979.0
"2012","Z",66070100.0,"70–74 let","CZ0522","Jicin","CZ052","Kralovehradecky kraj",416.0
"2012","Z",66070100.0,"70–74 let","CZ0523","Nachod","CZ052","Kralovehradecky kraj",849.0
"2012","Z",66070100.0,"70–74 let","CZ0524","Rychnov nad Kneznou","CZ052","Kralovehradecky kraj",470.0
"2012","Z",66070100.0,"70–74 let","CZ0525","Trutnov","CZ052","Kralovehradecky kraj",655.0
"2012","Z",66070100.0,"70–74 let","CZ0531","Chrudim","CZ053","Pardubicky kraj",752.0
"2012","Z",66070100.0,"70–74 let","CZ0532","Pardubice","CZ053","Pardubicky kraj",928.0
"2012","Z",66070100.0,"70–74 let","CZ0533","Svitavy","CZ053","Pardubicky kraj",593.0
"2012","Z",66070100.0,"70–74 let","CZ0534","Usti nad Orlici","CZ053","Pardubicky kraj",784.0
"2012","Z",66070100.0,"70–74 let","CZ0631","Havlickuv Brod","CZ063","Vysocina",557.0
"2012","Z",66070100.0,"70–74 let","CZ0632","Jihlava","CZ063","Vysocina",622.0
"2012","Z",66070100.0,"70–74 let","CZ0633","Pelhrimov","CZ063","Vysocina",414.0
"2012","Z",66070100.0,"70–74 let","CZ0634","Trebic","CZ063","Vysocina",749.0
"2012","Z",66070100.0,"70–74 let","CZ0635","Zdar nad Sazavou","CZ063","Vysocina",651.0
"2012","Z",66070100.0,"70–74 let","CZ0641","Blansko","CZ064","Jihomoravsky kraj",546.0
"2012","Z",66070100.0,"70–74 let","CZ0642","Brno-mesto","CZ064","Jihomoravsky kraj",2652.0
"2012","Z",66070100.0,"70–74 let","CZ0643","Brno-venkov","CZ064","Jihomoravsky kraj",1099.0
"2012","Z",66070100.0,"70–74 let","CZ0644","Breclav","CZ064","Jihomoravsky kraj",560.0
"2012","Z",66070100.0,"70–74 let","CZ0645","Hodonin","CZ064","Jihomoravsky kraj",594.0
"2012","Z",66070100.0,"70–74 let","CZ0646","Vyskov","CZ064","Jihomoravsky kraj",362.0
"2012","Z",66070100.0,"70–74 let","CZ0647","Znojmo","CZ064","Jihomoravsky kraj",523.0
"2012","Z",66070100.0,"70–74 let","CZ0711","Jesenik","CZ071","Olomoucky kraj",175.0
"2012","Z",66070100.0,"70–74 let","CZ0712","Olomouc","CZ071","Olomoucky kraj",1912.0
"2012","Z",66070100.0,"70–74 let","CZ0713","Prostejov","CZ071","Olomoucky kraj",673.0
"2012","Z",66070100.0,"70–74 let","CZ0714","Prerov","CZ071","Olomoucky kraj",707.0
"2012","Z",66070100.0,"70–74 let","CZ0715","Sumperk","CZ071","Olomoucky kraj",942.0
"2012","Z",66070100.0,"70–74 let","CZ0721","Kromeriz","CZ072","Zlinsky kraj",661.0
"2012","Z",66070100.0,"70–74 let","CZ0722","Uherske Hradiste","CZ072","Zlinsky kraj",881.0
"2012","Z",66070100.0,"70–74 let","CZ0723","Vsetin","CZ072","Zlinsky kraj",940.0
"2012","Z",66070100.0,"70–74 let","CZ0724","Zlin","CZ072","Zlinsky kraj",1241.0
"2012","Z",66070100.0,"70–74 let","CZ0801","Bruntal","CZ080","Moravskoslezsky kraj",590.0
"2012","Z",66070100.0,"70–74 let","CZ0802","Frydek-Mistek","CZ080","Moravskoslezsky kraj",1075.0
"2012","Z",66070100.0,"70–74 let","CZ0803","Karvina","CZ080","Moravskoslezsky kraj",1407.0
"2012","Z",66070100.0,"70–74 let","CZ0804","Novy Jicin","CZ080","Moravskoslezsky kraj",1008.0
"2012","Z",66070100.0,"70–74 let","CZ0805","Opava","CZ080","Moravskoslezsky kraj",1149.0
"2012","Z",66070100.0,"70–74 let","CZ0806","Ostrava-mesto","CZ080","Moravskoslezsky kraj",2125.0
"2012","Z",66075100.0,"75–79 let","CZ0100","Praha","CZ010","Hlavni mesto Praha",4093.0
"2012","Z",66075100.0,"75–79 let","CZ0201","Benesov","CZ020","Stredocesky kraj",340.0
"2012","Z",66075100.0,"75–79 let","CZ0202","Beroun","CZ020","Stredocesky kraj",202.0
"2012","Z",66075100.0,"75–79 let","CZ0203","Kladno","CZ020","Stredocesky kraj",348.0
"2012","Z",66075100.0,"75–79 let","CZ0204","Kolin","CZ020","Stredocesky kraj",210.0
"2012","Z",66075100.0,"75–79 let","CZ0205","Kutna Hora","CZ020","Stredocesky kraj",209.0
"2012","Z",66075100.0,"75–79 let","CZ0206","Melnik","CZ020","Stredocesky kraj",262.0
"2012","Z",66075100.0,"75–79 let","CZ0207","Mlada Boleslav","CZ020","Stredocesky kraj",546.0
"2012","Z",66075100.0,"75–79 let","CZ0208","Nymburk","CZ020","Stredocesky kraj",212.0
"2012","Z",66075100.0,"75–79 let","CZ0209","Praha-vychod","CZ020","Stredocesky kraj",352.0
"2012","Z",66075100.0,"75–79 let","CZ020A","Praha-zapad","CZ020","Stredocesky kraj",271.0
"2012","Z",66075100.0,"75–79 let","CZ020B","Pribram","CZ020","Stredocesky kraj",347.0
"2012","Z",66075100.0,"75–79 let","CZ020C","Rakovnik","CZ020","Stredocesky kraj",195.0
"2012","Z",66075100.0,"75–79 let","CZ0311","Ceske Budejovice","CZ031","Jihocesky kraj",494.0
"2012","Z",66075100.0,"75–79 let","CZ0312","Cesky Krumlov","CZ031","Jihocesky kraj",178.0
"2012","Z",66075100.0,"75–79 let","CZ0313","Jindrichuv Hradec","CZ031","Jihocesky kraj",390.0
"2012","Z",66075100.0,"75–79 let","CZ0314","Pisek","CZ031","Jihocesky kraj",213.0
"2012","Z",66075100.0,"75–79 let","CZ0315","Prachatice","CZ031","Jihocesky kraj",78.0
"2012","Z",66075100.0,"75–79 let","CZ0316","Strakonice","CZ031","Jihocesky kraj",166.0
"2012","Z",66075100.0,"75–79 let","CZ0317","Tabor","CZ031","Jihocesky kraj",529.0
"2012","Z",66075100.0,"75–79 let","CZ0321","Domazlice","CZ032","Plzensky kraj",155.0
"2012","Z",66075100.0,"75–79 let","CZ0322","Klatovy","CZ032","Plzensky kraj",248.0
"2012","Z",66075100.0,"75–79 let","CZ0323","Plzen-mesto","CZ032","Plzensky kraj",857.0
"2012","Z",66075100.0,"75–79 let","CZ0324","Plzen-jih","CZ032","Plzensky kraj",212.0
"2012","Z",66075100.0,"75–79 let","CZ0325","Plzen-sever","CZ032","Plzensky kraj",233.0
"2012","Z",66075100.0,"75–79 let","CZ0326","Rokycany","CZ032","Plzensky kraj",136.0
"2012","Z",66075100.0,"75–79 let","CZ0327","Tachov","CZ032","Plzensky kraj",205.0
"2012","Z",66075100.0,"75–79 let","CZ0411","Cheb","CZ041","Karlovarsky kraj",187.0
"2012","Z",66075100.0,"75–79 let","CZ0412","Karlovy Vary","CZ041","Karlovarsky kraj",360.0
"2012","Z",66075100.0,"75–79 let","CZ0413","Sokolov","CZ041","Karlovarsky kraj",298.0
"2012","Z",66075100.0,"75–79 let","CZ0421","Decin","CZ042","Ustecky kraj",276.0
"2012","Z",66075100.0,"75–79 let","CZ0422","Chomutov","CZ042","Ustecky kraj",325.0
"2012","Z",66075100.0,"75–79 let","CZ0423","Litomerice","CZ042","Ustecky kraj",413.0
"2012","Z",66075100.0,"75–79 let","CZ0424","Louny","CZ042","Ustecky kraj",204.0
"2012","Z",66075100.0,"75–79 let","CZ0425","Most","CZ042","Ustecky kraj",299.0
"2012","Z",66075100.0,"75–79 let","CZ0426","Teplice","CZ042","Ustecky kraj",225.0
"2012","Z",66075100.0,"75–79 let","CZ0427","Usti nad Labem","CZ042","Ustecky kraj",299.0
"2012","Z",66075100.0,"75–79 let","CZ0511","Ceska Lipa","CZ051","Liberecky kraj",199.0
"2012","Z",66075100.0,"75–79 let","CZ0512","Jablonec nad Nisou","CZ051","Liberecky kraj",322.0
"2012","Z",66075100.0,"75–79 let","CZ0513","Liberec","CZ051","Liberecky kraj",485.0
"2012","Z",66075100.0,"75–79 let","CZ0514","Semily","CZ051","Liberecky kraj",233.0
"2012","Z",66075100.0,"75–79 let","CZ0521","Hradec Kralove","CZ052","Kralovehradecky kraj",464.0
"2012","Z",66075100.0,"75–79 let","CZ0522","Jicin","CZ052","Kralovehradecky kraj",207.0
"2012","Z",66075100.0,"75–79 let","CZ0523","Nachod","CZ052","Kralovehradecky kraj",384.0
"2012","Z",66075100.0,"75–79 let","CZ0524","Rychnov nad Kneznou","CZ052","Kralovehradecky kraj",225.0
"2012","Z",66075100.0,"75–79 let","CZ0525","Trutnov","CZ052","Kralovehradecky kraj",286.0
"2012","Z",66075100.0,"75–79 let","CZ0531","Chrudim","CZ053","Pardubicky kraj",336.0
"2012","Z",66075100.0,"75–79 let","CZ0532","Pardubice","CZ053","Pardubicky kraj",506.0
"2012","Z",66075100.0,"75–79 let","CZ0533","Svitavy","CZ053","Pardubicky kraj",295.0
"2012","Z",66075100.0,"75–79 let","CZ0534","Usti nad Orlici","CZ053","Pardubicky kraj",393.0
"2012","Z",66075100.0,"75–79 let","CZ0631","Havlickuv Brod","CZ063","Vysocina",289.0
"2012","Z",66075100.0,"75–79 let","CZ0632","Jihlava","CZ063","Vysocina",310.0
"2012","Z",66075100.0,"75–79 let","CZ0633","Pelhrimov","CZ063","Vysocina",161.0
"2012","Z",66075100.0,"75–79 let","CZ0634","Trebic","CZ063","Vysocina",405.0
"2012","Z",66075100.0,"75–79 let","CZ0635","Zdar nad Sazavou","CZ063","Vysocina",350.0
"2012","Z",66075100.0,"75–79 let","CZ0641","Blansko","CZ064","Jihomoravsky kraj",279.0
"2012","Z",66075100.0,"75–79 let","CZ0642","Brno-mesto","CZ064","Jihomoravsky kraj",1473.0
"2012","Z",66075100.0,"75–79 let","CZ0643","Brno-venkov","CZ064","Jihomoravsky kraj",577.0
"2012","Z",66075100.0,"75–79 let","CZ0644","Breclav","CZ064","Jihomoravsky kraj",236.0
"2012","Z",66075100.0,"75–79 let","CZ0645","Hodonin","CZ064","Jihomoravsky kraj",253.0
"2012","Z",66075100.0,"75–79 let","CZ0646","Vyskov","CZ064","Jihomoravsky kraj",180.0
"2012","Z",66075100.0,"75–79 let","CZ0647","Znojmo","CZ064","Jihomoravsky kraj",247.0
"2012","Z",66075100.0,"75–79 let","CZ0711","Jesenik","CZ071","Olomoucky kraj",74.0
"2012","Z",66075100.0,"75–79 let","CZ0712","Olomouc","CZ071","Olomoucky kraj",1054.0
"2012","Z",66075100.0,"75–79 let","CZ0713","Prostejov","CZ071","Olomoucky kraj",365.0
"2012","Z",66075100.0,"75–79 let","CZ0714","Prerov","CZ071","Olomoucky kraj",338.0
"2012","Z",66075100.0,"75–79 let","CZ0715","Sumperk","CZ071","Olomoucky kraj",437.0
"2012","Z",66075100.0,"75–79 let","CZ0721","Kromeriz","CZ072","Zlinsky kraj",307.0
"2012","Z",66075100.0,"75–79 let","CZ0722","Uherske Hradiste","CZ072","Zlinsky kraj",447.0
"2012","Z",66075100.0,"75–79 let","CZ0723","Vsetin","CZ072","Zlinsky kraj",426.0
"2012","Z",66075100.0,"75–79 let","CZ0724","Zlin","CZ072","Zlinsky kraj",598.0
"2012","Z",66075100.0,"75–79 let","CZ0801","Bruntal","CZ080","Moravskoslezsky kraj",264.0
"2012","Z",66075100.0,"75–79 let","CZ0802","Frydek-Mistek","CZ080","Moravskoslezsky kraj",475.0
"2012","Z",66075100.0,"75–79 let","CZ0803","Karvina","CZ080","Moravskoslezsky kraj",586.0
"2012","Z",66075100.0,"75–79 let","CZ0804","Novy Jicin","CZ080","Moravskoslezsky kraj",436.0
"2012","Z",66075100.0,"75–79 let","CZ0805","Opava","CZ080","Moravskoslezsky kraj",447.0
"2012","Z",66075100.0,"75–79 let","CZ0806","Ostrava-mesto","CZ080","Moravskoslezsky kraj",949.0
"2012","Z",66080100.0,"80–84 let","CZ0100","Praha","CZ010","Hlavni mesto Praha",2291.0
"2012","Z",66080100.0,"80–84 let","CZ0201","Benesov","CZ020","Stredocesky kraj",165.0
"2012","Z",66080100.0,"80–84 let","CZ0202","Beroun","CZ020","Stredocesky kraj",71.0
"2012","Z",66080100.0,"80–84 let","CZ0203","Kladno","CZ020","Stredocesky kraj",163.0
"2012","Z",66080100.0,"80–84 let","CZ0204","Kolin","CZ020","Stredocesky kraj",91.0
"2012","Z",66080100.0,"80–84 let","CZ0205","Kutna Hora","CZ020","Stredocesky kraj",86.0
"2012","Z",66080100.0,"80–84 let","CZ0206","Melnik","CZ020","Stredocesky kraj",134.0
"2012","Z",66080100.0,"80–84 let","CZ0207","Mlada Boleslav","CZ020","Stredocesky kraj",196.0
"2012","Z",66080100.0,"80–84 let","CZ0208","Nymburk","CZ020","Stredocesky kraj",87.0
"2012","Z",66080100.0,"80–84 let","CZ0209","Praha-vychod","CZ020","Stredocesky kraj",150.0
"2012","Z",66080100.0,"80–84 let","CZ020A","Praha-zapad","CZ020","Stredocesky kraj",89.0
"2012","Z",66080100.0,"80–84 let","CZ020B","Pribram","CZ020","Stredocesky kraj",112.0
"2012","Z",66080100.0,"80–84 let","CZ020C","Rakovnik","CZ020","Stredocesky kraj",74.0
